Zug@Station@Kürzel der Station@Strecke@Fahrweg@Gleis@Durchrutschweg@Ankunftszeit@Abfahrtszeit@Abfahrtszeit Fix@Planhaltezeit@Mindesthaltezeit@Einfahrt auf Hp1 bei Planhalt@Technische Mindestfahrzeit@Regelfahrzeitzuschlag absolut@Mindestfahrzeit@Bauzuschlag@Zuschlag 2@Zuschlag 3@Regelfahrzeit@Fahrzeitüberschuss@Planfahrzeit@Fahrzeitstütze@Verknüpfungen, ankommende Züge@Verknüpfungen, wartende Züge@Haltetyp@Durchfahrgleis bei Ausfall des Betriebshaltes@Fahrweg bei Ausfall des Betriebshaltes@Fahrzeitüberschuss prozentual@Regelfahrzeitzuschlag prozentual@Haltezeitreserve@Fahrzeitreserve@Gesamtreserve@in der Simulation abbaubare Reserven@Zugkonfiguration@Zugkonfigurationsname@Zuglänge@Eingestellte Triebfahrzeugtypen@Ankunftverspätung@Abfahrtverspätung@Wunschankunftszeit@Wunschabfahrtszeit@Wunschgleis@Wunschfahrweg@Geschwindigkeit / Planfahrzeit@Geschwindigkeit / techn.Mindestfahrzeit@Geschwindigkeit an der Station@Mechanische Energie@Anzahl einsteigender Fahrgäste ohne Umsteiger@Anzahl aussteigender Fahrgäste ohne Umsteiger@Anzahl einsteigender Umsteiger@Anzahl aussteigender Umsteiger@Summe der Anzahl einsteigender Fahrgäste@Summe der Anzahl aussteigender Fahrgäste@Differenz Fahrgastzahlen@Anzahl ankommender Fahrgäste@Anzahl abfahrender Fahrgäste@Gattung@Besteller@Traktionist@Qualitätsstufe@LÜ-Klasse@KV-Kodifizierung@Wagenübergang@Lokübergang@Anschlussbeziehungen@Bemerkung@Von Bahnhof@Von Bahnhof Kürzel@Nach Bahnhof@Nach Bahnhof Kürzel@Startbahnhof@Startbahnhof Kürzel@Zielbahnhof@Zielbahnhof Kürzel@Vö. Verkehrstag@Vö. Ankunft@Ankunft drucken@Vö. Abfahrt@Abfahrt drucken
ICE-A 77 Do@Han-Vinnhorst@HVIN@1710@HLGH(1710)-23-HH@G-23@@@13:33:03@Ja@@@@156@8@164@0@0@0@164@-5@159@Ja@@@Kein Halt@@@-3,0@5,0@@3@3@3@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@13:33:03@13:33:03@G-23@HLGH(1710)-23-HH@135@154@103@20,4@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 77 Do@Hannover Burg@HBUG@1710@HLGH-HH(1710)@G-4@@@13:35:42@@@@@163@8@171@0@0@0@171@9@180@Ja@@@Kein Halt@@@5,5@5,0@@17@17@17@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@13:35:42@13:35:42@G-4@HLGH-HH(1710)@86@110@110@140,2@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 77 Do@Hannover Hbf@HH@1733@HBUG(1710)-447/4A-HWU(1733) 2@I-4@1-1000@13:38:42@13:41:42@@180@180@@184@9@193@0@0@0@193@23@216@Ja@@@Planhalt@@@12,5@5,0@@32@32@32@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@13:38:42@13:41:42@I-4@HBUG(1710)-447/4A-HWU(1733) 2@65@123@0@158,8@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 77 Do@Han Bismarckstr@HHBI@1733@HH(1733)-751B-HORX@G-751@@@13:45:18@@@@@89@4@93@0@0@0@93@14@107@Ja@@@Kein Halt@@@15,2@5,0@@18@18@18@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@13:45:18@13:45:18@G-751@HH(1733)-751B-HORX@176@176@65@212,2@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 77 Do@Hannover-Wülfel@HWU@1733@HH(1733)-414/714-HORX@G-414@@@13:47:05@@@@@20@1@21@0@0@0@21@2@23@Ja@@@Kein Halt@@@11,3@5,0@@3@3@3@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@13:47:05@13:47:05@G-414@HH(1733)-414/714-HORX@185@185@162@470,5@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 77 Do@Han Mess/Laatzen@HHML@1733@HWU(1733-1)-714-HORX@G-14@@@13:47:28@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@13:47:28@13:47:28@G-14@HWU(1733-1)-714-HORX@185@185@172@520,5@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 77 Do@@H993R@1733@@?-0@@@@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@@@@@@@@@@@@@@0,0@0@0@0@0@0@0@0@0@0@@@@@@@@@@@@@@@@@@@@@Ja@@Ja

ICE-A 78 Do@@H993R@1733@@?-0@@@@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@@@@@@@@@@@@@@0,0@0@0@0@0@0@0@0@0@0@@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 78 Do@Han Mess/Laatzen@HHML@1733@HORX-715/415-HWU(1733-2)@G-15@@@12:12:05@Ja@@@@18@1@19@0@0@0@19@2@21@Ja@@@Kein Halt@@@12,6@5,0@@3@3@3@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@12:12:05@12:12:05@G-15@HORX-715/415-HWU(1733-2)@150@200@200@14,5@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 78 Do@Hannover-Wülfel@HWU@1733@HORX-415-HH(1733-2)@G-415@@@12:12:26@@@@@77@4@81@0@0@0@81@14@95@Ja@@@Kein Halt@@@18,4@5,0@@18@18@18@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@12:12:26@12:12:26@G-415@HORX-415-HH(1733-2)@143@200@150@14,7@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 78 Do@Han Bismarckstr@HHBI@1733@HORX-724-HH@G-724@@@12:14:01@@@@@196@10@206@0@0@0@206@15@221@Ja@@@Kein Halt@@@7,6@5,0@@25@25@25@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@12:14:01@12:14:01@G-724@HORX-724-HH@70@160@143@44,5@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 78 Do@Hannover Hbf@HH@1710@HWU(1733)-8A/448D-HBUG(1710)@A-8@1-1000@12:17:42@12:20:42@@180@180@@166@8@174@0@0@0@174@11@185@Ja@@@Planhalt@@@6,7@5,0@@19@19@19@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@12:17:42@12:20:42@A-8@HWU(1733)-8A/448D-HBUG(1710)@78@110@0@53,0@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 78 Do@Hannover Burg@HBUG@1710@HH(1710)-HLGH@G-3@@@12:23:47@@@@@157@8@165@0@0@0@165@8@173@Ja@@@Kein Halt@@@5,0@5,0@@16@16@16@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@12:23:47@12:23:47@G-3@HH(1710)-HLGH@115@159@78@128,0@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 78 Do@Han-Vinnhorst@HVIN@1710@HH(1710)-44-HLGH@G-44@@@12:26:40@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@12:26:40@12:26:40@G-44@HH(1710)-44-HLGH@115@159@115@238,0@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

ICE-A 79 Do@Han-Vinnhorst@HVIN@1710@HLGH(1710)-23-HH@G-23@@@15:33:03@Ja@@@@156@8@164@0@0@0@164@-5@159@Ja@@@Kein Halt@@@-3,0@5,0@@3@3@3@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@15:33:03@15:33:03@G-23@HLGH(1710)-23-HH@135@154@103@20,4@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 79 Do@Hannover Burg@HBUG@1710@HLGH-HH(1710)@G-4@@@15:35:42@@@@@163@8@171@0@0@0@171@9@180@Ja@@@Kein Halt@@@5,5@5,0@@17@17@17@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@15:35:42@15:35:42@G-4@HLGH-HH(1710)@86@110@110@140,2@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 79 Do@Hannover Hbf@HH@1733@HBUG(1710)-447/4A-HWU(1733) 2@I-4@1-1000@15:38:42@15:41:42@@180@180@@184@9@193@0@0@0@193@23@216@Ja@@@Planhalt@@@12,5@5,0@@32@32@32@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@15:38:42@15:41:42@I-4@HBUG(1710)-447/4A-HWU(1733) 2@65@123@0@158,8@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 79 Do@Han Bismarckstr@HHBI@1733@HH(1733)-751B-HORX@G-751@@@15:45:18@@@@@89@4@93@0@0@0@93@14@107@Ja@@@Kein Halt@@@15,2@5,0@@18@18@18@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@15:45:18@15:45:18@G-751@HH(1733)-751B-HORX@176@176@65@212,2@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 79 Do@Hannover-Wülfel@HWU@1733@HH(1733)-414/714-HORX@G-414@@@15:47:05@@@@@20@1@21@0@0@0@21@2@23@Ja@@@Kein Halt@@@11,3@5,0@@3@3@3@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@15:47:05@15:47:05@G-414@HH(1733)-414/714-HORX@185@185@162@470,5@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 79 Do@Han Mess/Laatzen@HHML@1733@HWU(1733-1)-714-HORX@G-14@@@15:47:28@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   55/ICE-A@ICE-A 401_17_22@359@401_17_22@@@15:47:28@15:47:28@G-14@HWU(1733-1)-714-HORX@185@185@172@520,5@0@0@0@0@0@0@0@0@0@ICE-A 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-A 79 Do@@H993R@1733@@?-0@@@@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@@@@@@@@@@@@@@0,0@0@0@0@0@0@0@0@0@0@@@@@@@@@@@@@@@@@@@@@Ja@@Ja

ICE-T 90 Do@@H993R@1733@@?-0@@@@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@@@@@@@@@@@@@@0,0@0@0@0@0@0@0@0@0@0@@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 90 Do@Han Mess/Laatzen@HHML@1733@HORX-715/415-HWU(1733-2)@G-15@@@20:27:38@Ja@@@@18@1@19@0@0@0@19@2@21@Ja@@@Kein Halt@@@13,6@4,0@@3@3@3@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@20:27:38@20:27:38@G-15@HORX-715/415-HWU(1733-2)@150@200@200@16,1@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 90 Do@Hannover-Wülfel@HWU@1733@HORX-415-HH(1733-2)@G-415@@@20:27:59@@@@@77@3@80@0@0@0@80@6@86@Ja@@@Kein Halt@@@7,4@4,0@@9@9@9@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@20:27:59@20:27:59@G-415@HORX-415-HH(1733-2)@165@200@150@16,3@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 90 Do@Han Bismarckstr@HHBI@1733@HORX-724-HH@G-724@@@20:29:25@@@@@190@8@198@0@0@0@198@1@199@Ja@@@Kein Halt@@@0,8@4,0@@9@9@9@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@20:29:25@20:29:25@G-724@HORX-724-HH@83@160@160@131,4@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 90 Do@Hannover Hbf@HH@1710@HWU(1733)-7B/448D-HBUG(1710)@A-7@1-1000@20:32:44@20:36:44@Ja@240@120@@167@7@173@0@0@0@173@10@183@Ja@@@Planhalt@@@5,7@4,0@120@16@136@16@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@20:32:44@20:36:44@A-7@HWU(1733)-7B/448D-HBUG(1710)@80@110@0@139,7@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 90 Do@Hannover Burg@HBUG@1710@HH(1710)-HLGH@G-3@@@20:39:47@@@@@160@6@166@0@0@0@166@7@173@Ja@@@Kein Halt@@@4,3@4,0@@13@13@13@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@20:39:47@20:39:47@G-3@HH(1710)-HLGH@116@150@80@215,3@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 90 Do@Han-Vinnhorst@HVIN@1710@HH(1710)-44-HLGH@G-44@@@20:42:40@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@20:42:40@20:42:40@G-44@HH(1710)-44-HLGH@116@150@116@323,6@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

ICE-T 91 Do@Han-Vinnhorst@HVIN@1710@HLGH(1710)-23-HH@G-23@@@ 9:15:40@Ja@@@@159@6@166@0@0@0@166@3@169@Ja@@@Kein Halt@@@2,1@4,0@@10@10@10@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@ 9:15:40@ 9:15:40@G-23@HLGH(1710)-23-HH@115@146@101@15,6@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 91 Do@Hannover Burg@HBUG@1710@HLGH-HH(1710)@G-4@@@ 9:18:29@@@@@163@7@169@0@0@0@169@22@191@Ja@@@Kein Halt@@@13,2@4,0@@28@28@28@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@ 9:18:29@ 9:18:29@G-4@HLGH-HH(1710)@75@110@110@90,9@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 91 Do@Hannover Hbf@HH@1733@HBUG(1710)-447/4A-HWU(1733) 2@I-4@1-1000@ 9:21:40@ 9:26:40@Ja@300@180@@184@7@191@0@0@0@191@14@205@Ja@@@Planhalt@@@7,6@4,0@120@21@141@21@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@ 9:21:40@ 9:26:40@I-4@HBUG(1710)-447/4A-HWU(1733) 2@73@118@0@109,0@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 91 Do@Han Bismarckstr@HHBI@1733@HH(1733)-751B-HORX@G-751@@@ 9:30:05@@@@@95@4@98@0@0@0@98@9@107@Ja@@@Kein Halt@@@9,0@4,0@@12@12@12@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@ 9:30:05@ 9:30:05@G-751@HH(1733)-751B-HORX@163@163@73@172,2@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 91 Do@Hannover-Wülfel@HWU@1733@HH(1733)-414/714-HORX@G-414@@@ 9:31:52@@@@@21@1@22@0@0@0@22@2@24@Ja@@@Kein Halt@@@8,2@4,0@@3@3@3@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@ 9:31:52@ 9:31:52@G-414@HH(1733)-414/714-HORX@170@170@151@376,0@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 91 Do@Han Mess/Laatzen@HHML@1733@HWU(1733-1)-714-HORX@G-14@@@ 9:32:16@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   61/ICE-T@ICE-T 411_2_2@368@411_2_2@@@ 9:32:16@ 9:32:16@G-14@HWU(1733-1)-714-HORX@170@170@160@416,9@0@0@0@0@0@0@0@0@0@ICE-T 14.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
ICE-T 91 Do@@H993R@1733@@?-0@@@@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@@@@@@@@@@@@@@0,0@0@0@0@0@0@0@0@0@0@@@@@@@@@@@@@@@@@@@@@Ja@@Ja

IC 140 Do@Han K-Wiechert-A@HKWA@1730@HLER(1730)-HH(1730)@G-614@@@18:33:14@Ja@@@@60@3@63@0@0@0@63@11@74@Ja@@@Kein Halt@@@18,6@5,0@@14@14@14@   37/IC@IC 101_3_2@256@101_3_2@@@18:33:14@18:33:14@G-614@HLER(1730)-HH(1730)@127@160@160@10,3@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 140 Do@Sbk611 (1730)@H611H@1730@HLER-HH@X-2@@@18:33:45@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   37/IC@IC 101_3_2@256@101_3_2@@@@@X-2@HLER-HH@127@160@127@17,3@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 140 Do@Han Hbf Pferdet@HH  P@1730@HLER(1730)-153C-HH(1730-2)@G-153@@@18:34:28@@@@@148@7@156@0@0@0@156@28@184@Ja@@@Kein Halt@@@19,2@5,0@@36@36@36@   37/IC@IC 101_3_2@256@101_3_2@@@18:34:28@18:34:28@G-153@HLER(1730)-153C-HH(1730-2)@39@158@127@30,5@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 140 Do@Hannover Hbf@HH@1700@HLER(1730)-12A/469-HBUG(1700)@C-12@1-1000@18:37:32@18:40:32@@180@180@@164@8@172@0@0@0@172@-3@169@Ja@@@Planhalt@@@-1,8@5,0@@5@5@5@   37/IC@IC 101_3_2@256@101_3_2@@@18:37:32@18:40:32@C-12@HLER(1730)-12A/469-HBUG(1700)@97@110@0@35,4@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 140 Do@Hannover Burg@HBUG@1700@HH(1700)-HWUN@G-1@@@18:43:21@@@@@106@5@112@0@0@0@112@-2@110@Ja@@@Kein Halt@@@-1,6@5,0@@4@4@4@   37/IC@IC 101_3_2@256@101_3_2@@@18:43:21@18:43:21@G-1@HH(1700)-HWUN@138@160@97@112,6@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 140 Do@Sbk433 (1700)@H433L@1700@HH-HLTA@X-1@@@18:44:32@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   37/IC@IC 101_3_2@256@101_3_2@@@@@X-1@HH-HLTA@138@160@135@183,2@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 140 Do@Letter Abzw@HLTA@1700@HH-HWUN@G-1@@@18:45:11@@@@@91@5@96@0@0@0@96@-1@95@Ja@@@Kein Halt@@@-0,9@5,0@@4@4@4@   37/IC@IC 101_3_2@256@101_3_2@@@18:45:11@18:45:11@G-1@HH-HWUN@160@175@138@198,4@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 140 Do@Sbk439 (1700)@H439L@1700@HH-HWUN@X-1@@@18:45:54@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   37/IC@IC 101_3_2@256@101_3_2@@@@@X-1@HH-HWUN@160@175@160@258,8@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 140 Do@Seelze Pbf@HS@1700@HH-2-HWUN@G-2@@@18:46:46@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   37/IC@IC 101_3_2@256@101_3_2@@@18:46:46@18:46:46@G-2@HH-2-HWUN@160@175@160@287,6@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

IC 141 Do@Seelze Pbf@HS@1700@HWUN-4-HH@G-4@@@11:11:27@Ja@@@@87@4@91@0@0@0@91@22@113@Ja@@@Kein Halt@@@25,3@5,0@@26@26@26@   37/IC@IC 101_3_2@256@101_3_2@@@11:11:27@11:11:27@G-4@HWUN-4-HH@121@200@200@3,1@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 141 Do@Sbk439 (1700)@H439L@1700@HWUN-HH@X-2@@@11:12:26@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   37/IC@IC 101_3_2@256@101_3_2@@@@@X-2@HWUN-HH@121@200@121@11,2@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 141 Do@Letter Abzw@HLTA@1700@HWUN-Ri2-HH@G-2@@@11:13:20@@@@@99@5@104@0@0@0@104@20@124@Ja@@@Kein Halt@@@20,5@5,0@@25@25@25@   37/IC@IC 101_3_2@256@101_3_2@@@11:13:20@11:13:20@G-2@HWUN-Ri2-HH@108@160@121@28,6@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 141 Do@Sbk433 (1700)@H433L@1700@HLTA-HH@X-2@@@11:14:19@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   37/IC@IC 101_3_2@256@101_3_2@@@@@X-2@HLTA-HH@108@160@108@48,0@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 141 Do@Hannover Burg@HBUG@1700@HWUN-HH(1700)@G-2@@@11:15:24@@@@@166@8@174@0@0@0@174@31@205@Ja@@@Kein Halt@@@18,6@5,0@@39@39@39@   37/IC@IC 101_3_2@256@101_3_2@@@11:15:24@11:15:24@G-2@HWUN-HH(1700)@64@110@108@64,4@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 141 Do@Hannover Hbf@HH@1730@HBUG(1700)-932/9C-HLER(1730)@I-9@1-1000@11:18:49@11:21:49@@180@180@@151@8@158@0@0@0@158@5@163@Ja@@@Planhalt@@@3,0@5,0@@12@12@12@   37/IC@IC 101_3_2@256@101_3_2@@@11:18:49@11:21:49@I-9@HBUG(1700)-932/9C-HLER(1730)@57@100@0@78,4@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 141 Do@Han Hbf Pferdet@HH  P@1730@HH(1730-1)-154C-HLER(1730)@G-154@@@11:24:32@@@@@40@2@42@0@0@0@42@1@43@Ja@@@Kein Halt@@@3,5@5,0@@3@3@3@   37/IC@IC 101_3_2@256@101_3_2@@@11:24:32@11:24:32@G-154@HH(1730-1)-154C-HLER(1730)@136@136@57@107,8@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 141 Do@Sbk611 (1730)@H611H@1730@HH-HLER@G-611@@@11:25:15@@@@@33@2@35@0@0@0@35@2@37@Ja@@@Kein Halt@@@7,1@5,0@@4@4@4@   37/IC@IC 101_3_2@256@101_3_2@@@11:25:15@11:25:15@G-611@HH-HLER@158@158@121@189,7@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 141 Do@Han K-Wiechert-A@HKWA@1730@HH(1730)-HLER(1730)@G-611@@@11:25:52@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   37/IC@IC 101_3_2@256@101_3_2@@@11:25:52@11:25:52@G-611@HH(1730)-HLER(1730)@158@158@149@249,0@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja

IC 142 Do@Han K-Wiechert-A@HKWA@1730@HLER(1730)-HH(1730)@G-614@@@16:33:14@Ja@@@@60@3@63@0@0@0@63@11@74@Ja@@@Kein Halt@@@18,6@5,0@@14@14@14@   37/IC@IC 101_3_2@256@101_3_2@@@16:33:14@16:33:14@G-614@HLER(1730)-HH(1730)@127@160@160@10,3@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 142 Do@Sbk611 (1730)@H611H@1730@HLER-HH@X-2@@@16:33:45@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   37/IC@IC 101_3_2@256@101_3_2@@@@@X-2@HLER-HH@127@160@127@17,3@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 142 Do@Han Hbf Pferdet@HH  P@1730@HLER(1730)-153C-HH(1730-2)@G-153@@@16:34:28@@@@@148@7@156@0@0@0@156@28@184@Ja@@@Kein Halt@@@19,2@5,0@@36@36@36@   37/IC@IC 101_3_2@256@101_3_2@@@16:34:28@16:34:28@G-153@HLER(1730)-153C-HH(1730-2)@39@158@127@30,5@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 142 Do@Hannover Hbf@HH@1700@HLER(1730)-12A/469-HBUG(1700)@C-12@1-1000@16:37:32@16:40:32@@180@180@@164@8@172@0@0@0@172@-4@168@Ja@@@Planhalt@@@-2,4@5,0@@4@4@4@   37/IC@IC 101_3_2@256@101_3_2@@@16:37:32@16:40:32@C-12@HLER(1730)-12A/469-HBUG(1700)@99@110@0@35,4@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 142 Do@Hannover Burg@HBUG@1700@HH(1700)-HWUN@G-1@@@16:43:20@@@@@106@5@112@0@0@0@112@0@112@Ja@@@Kein Halt@@@0,2@5,0@@6@6@6@   37/IC@IC 101_3_2@256@101_3_2@@@16:43:20@16:43:20@G-1@HH(1700)-HWUN@131@160@99@115,1@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 142 Do@Sbk433 (1700)@H433L@1700@HH-HLTA@X-1@@@16:44:31@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@   37/IC@IC 101_3_2@256@101_3_2@@@@@X-1@HH-HLTA@131@160@131@177,5@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
IC 142 Do@Letter Abzw@HLTA@1700@HH-HWUN@G-1@@@16:45:12@@@@@91@5@96@0@0@0@96@0@96@Ja@@@Kein Halt@@@0,2@5,0@@5@5@5@   37/IC@IC 101_3_2@256@101_3_2@@@16:45:12@16:45:12@G-1@HH-HWUN@162@175@131@185,7@0@0@0@0@0@0@0@0@0@IC 11.1@@@@@@@@@@@@@@@@@@@@Ja@@Ja
